datePublished,ratingValue,travellerType,queueTime,terminalCleanliness,terminalSeating,terminalSign,foodBeverage,airportShopping,wifiConnectivity,airportStaff,commentHeader,tripVerified,reviewContent,sentiment,AIRPORT_CODE
2017-06-24,0.1,Family Leisure,1.0,3.0,1.0,1.0,0.0,,4.0,2.0,difficult to discern the terminal,False,  Extraordinarily poorly handled transition from international to domestic transfer. English is my first language and I am a competent and fit adult. I still found it difficult to discern the terminal and make the connecting flight. The claiming baggage merely to check it again and try to figure out where to go was awful. An embarrassment to our country for foreign visitors.,-1,LAX
2017-06-17,0.3,Solo Leisure,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,it was a terrible experience,False,"  Had an involuntary layover here. Overall it was a terrible experience. The building itself looks like a reminiscent from the 80s and signs lack clarity. Furthermore, this airport is supposed to be among the busiest in the world. Yet I couldn't find any place open past 1am. Even considerably smaller airports have far better service than this one. At the very least I consider it justified to expect that one would be able to purchase snacks from a vending machine 24 hours at a major international airport. Well, not at LAX.",-1,LAX
2017-05-27,0.1,Couple Leisure,2.0,2.0,1.0,3.0,1.0,1.0,2.0,3.0,very few seats,False,,-1,LAX
2017-05-15,0.1,Couple Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,no signage to guide the way,False,,-1,LAX
2017-05-07,0.2,Family Leisure,2.0,2.0,3.0,3.0,0.0,,3.0,2.0,absolutely uncalled for nowadays,False,"  Boeing 777 full plane unloaded with off site bus terminal. Over an hour for any luggage to even start coming. Absolutely uncalled for nowadays. The World looks at the US as a leading country, but this brings it to shame. Fix this international airport. Also fix the shuttle system, dangerous and messy.",-1,LAX
2017-05-02,0.1,Business,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,lines unprofessionally organised,False,,-1,LAX
2017-04-28,0.1,Business,1.0,1.0,2.0,1.0,3.0,,,1.0,one of the worst airports in the U.S,False,,-1,LAX
2017-04-02,0.8,Solo Leisure,4.0,4.0,5.0,4.0,4.0,4.0,3.0,5.0,give yourself additional time,False,"  Flew round-trip on Lufthansa from LAX. The security lines tend to be long at Tom Bradley International Terminal, so give yourself additional time. Once you clear security, the terminal has plenty of open sitting areas for you to relax. During the return segment, I used automated passport control kiosk. Overall, the arrival experience at LAX was very smooth.",1,LAX
2017-03-22,0.4,Solo Leisure,1.0,4.0,2.0,5.0,3.0,,2.0,,staff assisting were extremely efficient,False,,-1,LAX
2017-03-17,0.2,Business,1.0,2.0,,2.0,0.0,,,1.0,underperform already minimal expectations,False," Hate Los Angeles LAX airport - worst design. Every time I come through here I never think it can be worst yet they continue to surprise me by continuing to underperform my already minimal expectations. Today I came from HND to LAX - the customs line was insanely long and only 1 agent was working. People have connections to make and taking an hour to just get through that line is irresponsible and unacceptable. Following that, every other airport in the world I have passed through has a separate security line for just connection passengers, not at LAX - they actually make you leave the airport and go back through the general security line which today looked to be another hour long wait. If I didn't have Global Entry and TSA Pre-check I would of missed my connection. It is a pathetic excuse of an airport, the staff are not friendly and I will do my best to make all connections go through other US location just to avoid LAX.",-1,LAX
2017-02-25,0.2,Business,1.0,2.0,2.0,1.0,3.0,2.0,,3.0,Security was a joke,False,,-1,LAX
2017-02-22,0.6,Solo Leisure,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,appreciate this terminal for not being completely hectic,False,"  Terminal 2. As a frequent flyer out of LAX I appreciate this terminal for not being completely hectic. For those of you who have flown out of Terminal 1 or Terminal B you know how crazy those one can be. T2 is pretty good at keeping a chilled vibe, most of the time. Early morning flights will push you to wait for security outside, lines are long, get TSA pre check! Most people are bi-lingual (English + Spanish). T2 is average but definitely better than some of the other ones, traffic in and out is a problem. Be at the terminal at least 2 hours to give you time to get checked in and go through security!",1,LAX
2017-02-18,0.6,Couple Leisure,1.0,3.0,3.0,2.0,4.0,,3.0,3.0,2 hours to clear immigration,False," Entered and left Los Angeles LAX twice on trip to New Zealand - first time was dreadful. My wife had not been to the US for many years so could not use the e-booths. It took over 2 hours to clear immigration. Coming back, using the booths we were out of the airport in 40 minutes. Check-in was ok and the Star Alliance lounge is very good.",1,LAX
2017-02-09,0.6,Couple Leisure,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"so disorganised, very dirty and long walks",False,,-1,LAX
2017-02-07,0.1,Couple Leisure,3.0,2.0,2.0,3.0,0.0,,5.0,2.0,should be ground transportation available,False,,-1,LAX
2017-01-19,0.2,Solo Leisure,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,confusing and inefficient,False," Very unfriendly and confusing security staff at Los Angeles LAX. Even though I have TSA Pre-check, they directed toward the standard lane after seeing my stamp on the ticket. Then they held my bag for not taking my laptop out, which for precheck customers they do not need to be taken out. Then they proceed to tell me they have a precheck lane and I should have used that. Confusing and inefficient. Horrible",-1,LAX
